[14:18:12:600 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/review915510.json
[14:18:12:601 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/review20191.json
[14:18:12:606 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/review2536795.json
[14:18:12:606 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/review40682.json
[14:18:12:607 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/review790579.json
[14:18:12:609 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/review18204.json
[14:18:12:614 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/review15135.json
[14:18:12:615 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/review883306.json
[14:18:12:616 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/review19842.json
[14:18:12:617 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/review57255.json
[14:18:12:620 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/review7635.json
[14:18:12:620 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/review24540.json
[14:18:12:623 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/review564858.json
[14:18:12:625 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/review1208461.json
[14:18:12:625 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/review5425.json
[14:18:12:626 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/review11771.json
[14:18:12:636 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/review455591.json
[14:18:12:643 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/review14553.json
[14:18:12:646 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/review118232.json
[14:18:12:647 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/review28200.json
[14:18:12:649 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/review15769.json
[14:18:12:649 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/review5901.json
[14:18:12:658 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/review897333.json
[14:18:12:661 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/SFOAirport/review12345.json
[14:18:12:661 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/SFOAirport/review23838.json
[14:18:12:664 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/SFOAirport/review40443.json
[14:18:12:666 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/SFOAirport/review524164.json
[14:18:12:666 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/SFOAirport/review4705.json
[14:18:12:670 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/SFOAirport/review599536.json
[14:18:12:673 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/SFOAirport/review1139289.json
[14:18:12:677 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/SFOAirport/review4044.json
[14:18:12:679 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/SFOAirport/review2981.json
[14:18:12:680 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/SFOAirport/review26500.json
[14:18:12:682 @53 pool-2-thread-2: File path is input/reviews/SanFrancisco/SFOAirport/review7655.json
[14:18:12:685 @53 pool-2-thread-1: File path is input/reviews/SanFrancisco/SFOAirport/review16955.json
[14:18:12:686 @53 pool-2-thread-3: File path is input/reviews/SanFrancisco/SFOAirport/review487.json
